source_email_id,email_ts,title,authors_venue,access_hint,direct_url,url_type,extracted_from
1957cac0757facee,2025-03-09T20:50:03,Dynamic Task Offloading Scheme for Edge Computing via Meta-Reinforcement Learning,"J Liu, P Xie, W Li, B Tang, J Liu - Computers, Materials and Continua, 2025",,https://www.sciencedirect.com/org/science/article/pii/S1546221825000712,publisher,gmail_body
1957cac0757facee,2025-03-09T20:50:03,An Efficient Collaborative Task Offloading Approach Based on Multi-Objective Algorithm in MEC-Assisted Vehicular Networks,"S Chen, W Li, J Sun, P Pace, L He, G Fortino - IEEE Transactions on Vehicular Technology, 2025",,https://ieeexplore.ieee.org/abstract/document/10892265/,publisher,gmail_body
1957cac0757facee,2025-03-09T20:50:03,The Distributed Intelligent Collaboration to UAV-Assisted VEC: Joint Position Optimization and Task Scheduling,"M Yi, VCS Lee, P Yang, P Li, Y Zhang, W Wei, H Gao - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10909113/,publisher,gmail_body
1957cac0757facee,2025-03-09T20:50:03,Digital Twin-Enabled Multi-Service Task Offloading in Vehicular Edge Computing Using Soft Actor-Critic,"H Liu, N Tian, S Deng-Ao, L Zhang - Electronics, 2025",,https://search.proquest.com/openview/4542a78067f5fecd9d7f4c43613bf554/1?pq-origsite=gscholar&cbl=2032404,publisher,gmail_body
1957cac0757facee,2025-03-09T20:50:03,Privacy-preserving cooperative hierarchical caching approach based on federated deep reinforcement learning for vehicular edge computing,"Y Mu, B Hao, M He - The Journal of Supercomputing, 2025",,https://link.springer.com/article/10.1007/s11227-025-07058-4,publisher,gmail_body
1957cac0757facee,2025-03-09T20:50:03,Enhancing Task Offloading in Vehicular Networks: A Multi-Agent Cloud-Edge-Device Framework,"P Zhang, E Wang, L Tan, N Kumar, J Wang, K Liu - Vehicular Communications, 2025",,https://www.sciencedirect.com/science/article/pii/S2214209625000257,publisher,gmail_body
19577f0f1b5fee9d,2025-03-08T22:47:13,Data-Driven Incentive Mechanisms for Federated Learning in Vehicular Networks,"F Fathi, M Montazeri, BN Araabi, H Du, D Niyato... - IEEE Transactions on ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10909565/,publisher,gmail_body
19577f0f1b5fee9d,2025-03-08T22:47:13,Two-Timescale Hierarchical Contract for Joint Computation Offloading and Energy Management in Edge Computing System,"M Yan, L Wang, L Xu, L Hou, Z Han - IEEE Transactions on Network Science and ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10879452/,publisher,gmail_body
19577f0f1b5fee9d,2025-03-08T22:47:13,FedPPO: Reinforcement Learning-Based Client Selection for Federated Learning With Heterogeneous Data,"Z Zhao, A Li, R Li, L Yang, X Xu - IEEE Transactions on Cognitive Communications ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10909702/,publisher,gmail_body
19577f0f1b5fee9d,2025-03-08T22:47:13,A Relative Position-based Bacterial Foraging Optimization Algorithm with Dropout Strategy for Computation Offloading in Mobile Edge Computing,"X Yan, J Zheng, Y Zhang, S Cheng, Z Zhang, L Zhang - Tsinghua Science and ..., 2025",,https://www.sciopen.com/article/10.26599/TST.2024.9010199,publisher,gmail_body
1957267978f76f65,2025-03-07T20:59:06,Neural Combinatorial Optimization for Multiobjective Task Offloading in Mobile Edge Computing,"XJ Xiao, Y Wang, PQ Huang, K Wang - IEEE Transactions on Vehicular Technology, 2025",,https://ieeexplore.ieee.org/abstract/document/10908871/,publisher,gmail_body
1957267978f76f65,2025-03-07T20:59:06,Joint Task Offloading and Resource Scheduling in Low Earth Orbit Satellite Edge Computing Networks,"J Li, R Chai, K Gui, C Liang - Electronics, 2025",HTML,https://www.mdpi.com/2079-9292/14/5/1016,open_html,gmail_body
1957267978f76f65,2025-03-07T20:59:06,Partial Offloading Strategy Based on Deep Reinforcement Learning in the Internet of Vehicles,"S Tian, X Zhu, B Feng, Z Zheng, H Liu, Z Li - IEEE Transactions on Mobile Computing, 2025",,https://ieeexplore.ieee.org/abstract/document/10904114/,publisher,gmail_body
1957267978f76f65,2025-03-07T20:59:06,A diversity-aware incentive mechanism for cross-silo federated learning with budget constraint,"X Wu, Y Lin, H Zhong, J Tao, Y Gu, S Shen, S Yu - Knowledge-Based Systems, 2025",,https://www.sciencedirect.com/science/article/pii/S095070512500259X,publisher,gmail_body
1957267978f76f65,2025-03-07T20:59:06,RSMA-Assisted Distributed Computation Offloading in Vehicular Networks based on Stochastic Geometry,"Z Lin, Y Xiao, X Lu, C Wu, W Wu - IEEE Transactions on Vehicular Technology, 2025",,https://ieeexplore.ieee.org/abstract/document/10882982/,publisher,gmail_body
1957267978f76f65,2025-03-07T20:59:06,Innovative Approaches to Task Scheduling in Cloud Computing Environments Using an Advanced Willow Catkin Optimization Algorithm,"JS Pan, N Yu, SC Chu, AN Zhang, B Yan, J Watada - Computers, Materials and ..., 2025",,https://www.sciencedirect.com/org/science/article/pii/S1546221825001237,publisher,gmail_body
1957267978f76f65,2025-03-07T20:59:06,Two-Stage Synthetic Supervising and Multi-view Consistency,"Z Kuang, L Ying, S Jin, L Cheng - Smart Multimedia: 4th International Conference, ICSM ...",,https://www.google.com/books?hl=en&lr=lang_en&id=FQxMEQAAQBAJ&oi=fnd&pg=PA324&ots=ixaBeppt1L&sig=A1oMD7b2TGU-RMTjS3_btkr5Tfs,publisher,gmail_body
1957267978f76f65,2025-03-07T20:59:06,Joint Class-Balanced Client Selection and Bandwidth Allocation for Cost-Efficient Federated Learning in Mobile Edge Computing Networks,"J Tang, X Li, H Li, P Li, X Wang, VCM Leung - IEEE Transactions on Mobile ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10876775/,publisher,gmail_body
1957267978f76f65,2025-03-07T20:59:06,Combined processing of the surface of metal specimens manufactured by the electron beam welding method,"AD Teresov, AA Leonov, EA Petrikova, VN Tishchenko - Russian Physics Journal, 2025",,https://link.springer.com/article/10.1007/s11182-025-03368-5,publisher,gmail_body
1956d00f09a57ca0,2025-03-06T19:48:52,Load-balanced multi-user mobility-aware task offloading in multi-access edge computing,"S Pang, M Zhou, H Gui, X He, N Wang, L Wang - Computer Communications, 2025",,https://www.sciencedirect.com/science/article/pii/S0140366425000593,publisher,gmail_body
1956d00f09a57ca0,2025-03-06T19:48:52,PQBFL: A Post-Quantum Blockchain-based Protocol for Federated Learning,"H GHaravi, J Granjal, E Monteiro - arXiv preprint arXiv:2502.14464, 2025",PDF,https://arxiv.org/pdf/2502.14464,arxiv_pdf,gmail_body
1956d00f09a57ca0,2025-03-06T19:48:52,Efficient Layer Sharing for Application Deployment in Edge Computing Environment,"B Tang, Y Ma, Y Liu, Q Yang, B Cao, M Tang - IEEE Transactions on Consumer ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10896721/,publisher,gmail_body
1956d00f09a57ca0,2025-03-06T19:48:52,Privacy-preserving cooperative hierarchical caching approach based on federated deep reinforcement learning for vehicular edge computing,"Y Mu, B Hao, M He - The Journal of Supercomputing, 2025",,https://link.springer.com/article/10.1007/s11227-025-07058-4,publisher,gmail_body
19565d4c55f8d21f,2025-03-05T10:23:17,Federated Twin Delayed Deep Deterministic Policy Gradient for Delay and Energy Consumption Optimization in Urban Air Mobility with UAV-Assisted MEC,"C Pan, Z Luo, J Zhang, L Shi, J Yi, Z Yang - Drones, 2025",,https://search.proquest.com/openview/c4de7fea12cd0ec97d230b6cac5e6ba2/1?pq-origsite=gscholar&cbl=5046906,publisher,gmail_body
19565d4c55f8d21f,2025-03-05T10:23:17,Age-Aware Scheduling for Federated Learning with Caching in Wireless Computing Power Networks,"X Zhuang, C Luo, Z Xie, Y Li, L Jiang - Electronics, 2025",,https://search.proquest.com/openview/0ccc22357fa50385d95305be0b221256/1?pq-origsite=gscholar&cbl=2032404,publisher,gmail_body
1955c8ecc3e78e4e,2025-03-03T15:10:17,A scalable federated learning-based approach for accurate traffic prediction in edge computing-enable metro optical network,"C Que, FN Khan - Computers & Industrial Engineering, 2025",,https://www.sciencedirect.com/science/article/pii/S0360835225001500,publisher,gmail_body
1955c8ecc3e78e4e,2025-03-03T15:10:17,Joint Optimization of Offloading and Caching in Full-Duplex-Enabled Edge Computing Networks,"X Dai, S Tian, H Liu, Z Li, H Jiang, Q Deng - IEEE Transactions on Mobile Computing, 2025",,https://ieeexplore.ieee.org/abstract/document/10906466/,publisher,gmail_body
1955c8ecc3e78e4e,2025-03-03T15:10:17,Lyapunov-Guided Resource Allocation and Task Scheduling for Edge Computing Cognitive Radio Networks via Deep Reinforcement Learning,"C Xu, P Zhang, H Yu - IEEE Sensors Journal, 2025",PDF,https://ieeexplore.ieee.org/iel8/7361/4427201/10906327.pdf,pdf,gmail_body
1955c8ecc3e78e4e,2025-03-03T15:10:17,On a Federated Learning Based Computation Offloading Strategy for Non-Terrestrial Network Assisted Internet of Medical Things,"W Zou, R Zhang, Y Xun - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10907938/,publisher,gmail_body
1955c8ecc3e78e4e,2025-03-03T15:10:17,Energy Aware Intelligent Task Offloading in Mobile Edge Computing Using Hyper Heuristics,"B Vijayaram, V Vasudevan - 2025",,http://conference.peerreviewarticle.com/id/eprint/2056/,publisher,gmail_body
1955c8ecc3e78e4e,2025-03-03T15:10:17,Recurrent Diffusion for 3D Point Cloud Generation from a Single Image,"Y Zhou, D Ye, H Zhang, X Xu, H Sun, Y Xu, X Liu... - IEEE Transactions on Image ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10907786/,publisher,gmail_body
1955c8ecc3e78e4e,2025-03-03T15:10:17,on improved YOLO v4 model with UAV images,"J Lis, J Zeng, S Sun - Innovative Approaches to Agricultural Plant Disease ..., 2025",,https://www.google.com/books?hl=en&lr=lang_en&id=aUlKEQAAQBAJ&oi=fnd&pg=PA68&ots=9mJN-Qo3kT&sig=VHOj9HM2_v3PQVi7V8P1FpW-J5o,publisher,gmail_body
19557bbfe4e4e9ae,2025-03-02T16:41:32,Verifiable Federated Learning with Group Chaining in Edge Computing,"S Niu, L Hu, X Nan, Y Zhang, W Wang - Knowledge-Based Systems, 2025",,https://www.sciencedirect.com/science/article/pii/S0950705125001765,publisher,gmail_body
19557bbfe4e4e9ae,2025-03-02T16:41:32,Joint Computation Offloading and Resource Allocation in Mobile-Edge Cloud Computing: A Two-Layer Game Approach,"Z He, Y Guo, X Zhai, M Zhao, W Zhou, K Li - IEEE Transactions on Cloud Computing, 2025",,https://ieeexplore.ieee.org/abstract/document/10870187/,publisher,gmail_body
19557bbfe4e4e9ae,2025-03-02T16:41:32,User Preference Oriented Service Caching and Task Offloading for UAV-Assisted MEC Networks,"R Zhou, Y Huang, Y Wang, L Jiao, H Tan, R Zhang... - IEEE Transactions on ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10886975/,publisher,gmail_body
19557bbfe4e4e9ae,2025-03-02T16:41:32,Investigations and Time Estimation on Federated Learning for Future Internet of Vehicles,"S Fukumoto, R Litextsuperscript, K Zeng, H Nan, Z Su - IEEE Internet of Things ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10877911/,publisher,gmail_body
19557bbfe4e4e9ae,2025-03-02T16:41:32,Energy-Efficient Dynamic Workflow Scheduling in Cloud Environments Using Deep Learning,"S Chandrasiri, D Meedeniya - Sensors, 2025",HTML,https://www.mdpi.com/1424-8220/25/5/1428,open_html,gmail_body
19550c49a118d422,2025-03-01T08:13:36,Task Offloading and Multi-cache Placement Based on DRL in UAV-assisted MEC Networks,"K Xue, L Zhai, Y Li, Z Lu, W Zhou - Vehicular Communications, 2025",,https://www.sciencedirect.com/science/article/pii/S2214209625000270,publisher,gmail_body
19550c49a118d422,2025-03-01T08:13:36,Two-Timescale Hierarchical Contract for Joint Computation Offloading and Energy Management in Edge Computing System,"M Yan, L Wang, L Xu, L Hou, Z Han - IEEE Transactions on Network Science and ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10879452/,publisher,gmail_body
19550c49a118d422,2025-03-01T08:13:36,Vehicle-Assisted Service Caching for Task Offloading in Vehicular Edge Computing,"H Jiang, J Cai, Z Xiao, K Yang, H Chen, J Liu - IEEE Transactions on Mobile ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10902218/,publisher,gmail_body
19550c49a118d422,2025-03-01T08:13:36,Computation offloading and pricing strategy for heterogeneous multicell network with mobile edge computing,"M Chen, Y Zheng, J Yang, L Yang, W Zhang - Peer-to-Peer Networking and ..., 2025",,https://link.springer.com/article/10.1007/s12083-025-01926-9,publisher,gmail_body
19550c49a118d422,2025-03-01T08:13:36,Partial Offloading Strategy Based on Deep Reinforcement Learning in the Internet of Vehicles,"S Tian, X Zhu, B Feng, Z Zheng, H Liu, Z Li - IEEE Transactions on Mobile Computing, 2025",,https://ieeexplore.ieee.org/abstract/document/10904114/,publisher,gmail_body
19550c49a118d422,2025-03-01T08:13:36,"Performance Evaluation of Decentralized Federated Learning: Impact of Fully and K-Connected Topologies, Heterogeneous Computing Resources, and Communication Bandwidth","V Van Truong, PK Quan, DH Park, T Kim - IEEE Access, 2025",PDF,https://ieeexplore.ieee.org/iel8/6287639/6514899/10891509.pdf,pdf,gmail_body
19550c49a118d422,2025-03-01T08:13:36,A Relative Position-based Bacterial Foraging Optimization Algorithm with Dropout Strategy for Computation Offloading in Mobile Edge Computing,"X Yan, J Zheng, Y Zhang, S Cheng, Z Zhang, L Zhang - Tsinghua Science and ..., 2025",,https://www.sciopen.com/article/10.26599/TST.2024.9010199,publisher,gmail_body
19550c49a118d422,2025-03-01T08:13:36,A study of the surface mining operations at coal deposits in the Federal Republic of Germany based on Earth's remote sensing data; Исследование открытых горных ...,"IV Zenkov, LH Trinh, EV Kardashova, YA Anishchenko... - Ugol, 2025",,http://eprints.lqdtu.edu.vn/id/eprint/11498/,publisher,gmail_body
1954b668f8487e9f,2025-02-28T07:12:46,Federated Learning for Trust Enhancement in UAV-Enabled IoT Networks: A Unified Approach,"IU Din, I Taj, A Almogren, M Guizani - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10887177/,publisher,gmail_body
1954b668f8487e9f,2025-02-28T07:12:46,Privacy-preserving cooperative hierarchical caching approach based on federated deep reinforcement learning for vehicular edge computing,"Y Mu, B Hao, M He - The Journal of Supercomputing, 2025",,https://link.springer.com/article/10.1007/s11227-025-07058-4,publisher,gmail_body
1954b668f8487e9f,2025-02-28T07:12:46,Next-generation offloading using hybrid deep learning network for adaptive mobile edge computing,"P Anusha, VMA Bai - International Journal of Electrical and Computer ..., 2025",PDF,https://www.academia.edu/download/121323757/59_36313_IJECE_14_Fa.pdf,pdf,gmail_body
1953ff506d0895d2,2025-02-26T01:52:57,Task Offloading in Edge Computing Considering the Dynamics of Tasks and Networks Based on Grey Numbers,"Y Hao, J Cao - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10876557/,publisher,gmail_body
1953ff506d0895d2,2025-02-26T01:52:57,"Task Offloading and Resource Allocation in Vehicular Cooperative Perception With Integrated Sensing, Communication, and Computation","M Dong, Y Fu, C Li, M Tian, FR Yu, N Cheng - IEEE Transactions on Intelligent ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10899097/,publisher,gmail_body
1953ff506d0895d2,2025-02-26T01:52:57,Security Offloading Scheduling and Caching Optimization Algorithm in UAV Edge Computing,"J Qiu, Z Kuang, Z Huang, S Lin - IEEE Systems Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10897974/,publisher,gmail_body
1953ff506d0895d2,2025-02-26T01:52:57,MOALF-UAV-MEC: Adaptive Multi-Objective Optimization for UAV-Assisted Mobile Edge Computing in Dynamic IoT Environments,"AA AL-Bakhrani, M Li, MS Obaidat, GA Amran - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10899856/,publisher,gmail_body
1953ff506d0895d2,2025-02-26T01:52:57,Analysis of the Structure and Properties of Welded Joints Made from Aluminum Alloys by Electron Beam Welding (EBW) and Friction Stir Welding (FSW),"S Boczkal, M Mitka, J Hrabia-Wisnios, B Plonka... - Crystals, 2025",HTML,https://www.mdpi.com/2073-4352/15/3/208,open_html,gmail_body
1953a92d371b6f0f,2025-02-25T00:47:35,P2PPO: parallel residual network and prioritized experience replay enhanced PPO for task offloading and resource allocation in SatEC,"J Zhong, J Chen, Z Wu, P Chen, D Tian, X Li - The Journal of Supercomputing, 2025",,https://link.springer.com/article/10.1007/s11227-024-06900-5,publisher,gmail_body
1953a92d371b6f0f,2025-02-25T00:47:35,An Optimizing Geo-Distributed Edge Layering with Double Deep Q-Networks for Predictive Mobility-Aware Offloading in Mobile Edge Computing,"AM Rahmani, A Haider, S Ali, S Rajabi... - Ad Hoc Networks, 2025",,https://www.sciencedirect.com/science/article/pii/S1570870525000526,publisher,gmail_body
1953a92d371b6f0f,2025-02-25T00:47:35,"Joint Pricing, Server Orchestration and Network Slice Deployment in Mobile Edge Computing Networks","Y Hou, K Zhang, G Chuai, W Gao, X Chen, S Liu - Electronics, 2025",HTML,https://www.mdpi.com/2079-9292/14/5/841,open_html,gmail_body
1953a92d371b6f0f,2025-02-25T00:47:35,Optimized Task Offloading in Multi-Domain IoT Networks Using Distributed Deep Reinforcement Learning in Edge Computing Environments,"OS Egwuche, J Greeff, AE Ezugwu - IEEE Access, 2025",PDF,https://ieeexplore.ieee.org/iel8/6287639/6514899/10857273.pdf,pdf,gmail_body
1953a92d371b6f0f,2025-02-25T00:47:35,Grid-Assisted Federated Learning in Vehicular Crowdsensing: A Mobility-Aware and Probabilistic Vehicle Selection Approach,"X Chang, MS Obaidat, J Ma, X Xue - IEEE Transactions on Vehicular Technology, 2025",,https://ieeexplore.ieee.org/abstract/document/10896688/,publisher,gmail_body
1953a92d371b6f0f,2025-02-25T00:47:35,Multi-Objective Workflow Scheduling in Cloud Using Archimedes Optimization Algorithm,"S Kushwaha, R Shankar Singh, K Prajapati - Concurrency and Computation: Practice ..., 2025",,https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.8393,publisher,gmail_body
195324d5ac8f28ca,2025-02-23T10:14:44,A Learning-Based Stochastic Game for Energy Efficient Optimization of UAV Trajectory and Task Offloading in Space/Aerial Edge Computing,"J Li, Y Shi, C Dai, C Yi, Y Yang, X Zhai, K Zhu - IEEE Transactions on Vehicular ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10891825/,publisher,gmail_body
195324d5ac8f28ca,2025-02-23T10:14:44,BRAVE: Benefit-aware data offloading in UAV edge computing using multi-agent reinforcement learning,"OD Pantaleon, AB Rahman, EE Tsiropoulou - Simulation Modelling Practice and ..., 2025",,https://www.sciencedirect.com/science/article/pii/S1569190X25000267,publisher,gmail_body
195324d5ac8f28ca,2025-02-23T10:14:44,Energy-Aware Task Offloading for Rotatable STAR-RIS-Enhanced Mobile Edge Computing Systems,"D Yang, B Li, D Niyato - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10891163/,publisher,gmail_body
195324d5ac8f28ca,2025-02-23T10:14:44,Efficient Task Offloading in Double Roadside RIS-assisted Vehicular Edge Computing Networks Using Deep Reinforcement Learning,"Y Xie, L Shi, Z Li, X Ding, Y Fan - IEEE Transactions on Vehicular Technology, 2025",,https://ieeexplore.ieee.org/abstract/document/10892026/,publisher,gmail_body
195324d5ac8f28ca,2025-02-23T10:14:44,User Preference Oriented Service Caching and Task Offloading for UAV-Assisted MEC Networks,"R Zhou, Y Huang, Y Wang, L Jiao, H Tan, R Zhang... - IEEE Transactions on ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10886975/,publisher,gmail_body
195324d5ac8f28ca,2025-02-23T10:14:44,Dynamic Distributed Model Compression for Efficient Decentralized Federated Learning and Incentive Provisioning in Edge Computing Networks,"A Asheralieva, D Niyato, X Wei - IEEE Transactions on Mobile Computing, 2025",,https://ieeexplore.ieee.org/abstract/document/10891878/,publisher,gmail_body
195324d5ac8f28ca,2025-02-23T10:14:44,Truthful Mechanism for Resource Allocation and Pricing in Vehicle-Assisted Mobile Edge Computing,"X Liu, J Liu, W Li - IEEE Transactions on Vehicular Technology, 2025",,https://ieeexplore.ieee.org/abstract/document/10892012/,publisher,gmail_body
195324d5ac8f28ca,2025-02-23T10:14:44,Research on Efficient Data Processing Method for Fog Computing Based on Blockchain and Federated Learning,"H Kang, B Wu, Y Cao - Neurocomputing, 2025",,https://www.sciencedirect.com/science/article/pii/S0925231225002012,publisher,gmail_body
195324d5ac8f28ca,2025-02-23T10:14:44,Average Reliability-Optimal Offloading for Mobile Edge Computing in LowLatency Industrial IoT Networks,"J Wang, Y Zhu, Y Hu, MC Gursoy, A Schmeink - IEEE Transactions on Mobile ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10891896/,publisher,gmail_body
195324d5ac8f28ca,2025-02-23T10:14:44,Task Offloading in Vehicular Edge Computing using Deep Reinforcement Learning: A Survey,"A Uddin, AH Sakr, N Zhang - arXiv preprint arXiv:2502.06963, 2025",PDF,https://arxiv.org/pdf/2502.06963,arxiv_pdf,gmail_body
1952d122df3a5503,2025-02-22T09:52:00,Two-Timescale Hierarchical Contract for Joint Computation Offloading and Energy Management in Edge Computing System,"M Yan, L Wang, L Xu, L Hou, Z Han - IEEE Transactions on Network Science and ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10879452/,publisher,gmail_body
1952d122df3a5503,2025-02-22T09:52:00,Load-balanced multi-user mobility-aware task offloading in multi-access edge computing,"S Pang, M Zhou, H Gui, X He, N Wang, L Wang - Computer Communications, 2025",,https://www.sciencedirect.com/science/article/pii/S0140366425000593,publisher,gmail_body
1952d122df3a5503,2025-02-22T09:52:00,Serving Long-Context LLMs at the Mobile Edge: Test-Time Reinforcement Learning-based Model Caching and Inference Offloading,"M Xu, D Niyato, CG Brinton - arXiv preprint arXiv:2501.14205, 2025",PDF,https://arxiv.org/pdf/2501.14205,arxiv_pdf,gmail_body
1952d122df3a5503,2025-02-22T09:52:00,Multi-Agent Reinforcement Learning for Task Offloading in Crowd-Edge Computing,"S Yao, M Wang, J Ren, T Xia, W Wang, K Xu, M Xu... - IEEE Transactions on ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10848135/,publisher,gmail_body
1952d122df3a5503,2025-02-22T09:52:00,Securing Linux Cloud Environments: Privacy-Aware Federated Learning Framework for Advanced Malware Detection in Linux Clouds,"T Landman, N Nissim - IEEE Access, 2025",PDF,https://ieeexplore.ieee.org/iel8/6287639/6514899/10879481.pdf,pdf,gmail_body
1952d122df3a5503,2025-02-22T09:52:00,Safety-Critical Offloading with Constrained Reinforcement Learning for Multi-access Edge Computing,"H Huang, Q Ye, Y Zhou - ACM Transactions on Sensor Networks, 2025",PDF,https://dl.acm.org/doi/pdf/10.1145/3715695,pdf,gmail_body
1952d122df3a5503,2025-02-22T09:52:00,Edge-guided 3D reconstruction from multi-view sketches and RGB images,"W Shi, A Yin, Y Li, Y Wen - Pattern Recognition, 2025",,https://www.sciencedirect.com/science/article/pii/S0031320325001220,publisher,gmail_body
1952d122df3a5503,2025-02-22T09:52:00,A Resource Allocation Strategy in Internet of Vehicles Based on Multi-Task Federated Learning and Incentive Mechanism,"J Zhang, F Huang, S Zhu, X Xiao - IEEE Transactions on Intelligent Transportation ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10858593/,publisher,gmail_body
1952d122df3a5503,2025-02-22T09:52:00,Investigations and Time Estimation on Federated Learning for Future Internet of Vehicles,"S Fukumoto, R Litextsuperscript, K Zeng, H Nan, Z Su - IEEE Internet of Things ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10877911/,publisher,gmail_body
1952d122df3a5503,2025-02-22T09:52:00,UAV-assisted computing offloading and resource allocation based on Stackelberg game in vehicular edge computing,"Y Jiang, Z Wu, X Hu, Y Sun, Y Zheng - International Journal of Vehicle Information ..., 2025",,https://www.inderscienceonline.com/doi/abs/10.1504/IJVICS.2025.144090,publisher,gmail_body
19514977278a2fa5,2025-02-17T15:47:04,Truthful Online Combinatorial Auction-based Mechanisms for Task Offloading in Mobile Edge Computing,"X Wang, X Wang, C Wang, R Zeng, L Ma, Q He... - IEEE Transactions on ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10887300/,publisher,gmail_body
19514977278a2fa5,2025-02-17T15:47:04,Task Offloading and Resource Allocation Based on Reinforcement Learning and Load Balancing in Vehicular Networking,"S Tian, S Xiang, Z Zhou, H Dai, E Yu, Q Deng - IEEE Transactions on Consumer ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10887320/,publisher,gmail_body
195109aa0fa67714,2025-02-16T21:12:03,UAV-Assisted MEC Architecture for Collaborative Task Offloading in Urban IoT Environment,"S Barick, C Singhal - IEEE Transactions on Network and Service ..., 2025",PDF,https://arxiv.org/pdf/2501.15164,arxiv_pdf,gmail_body
195109aa0fa67714,2025-02-16T21:12:03,Federated learning with bilateral defense via blockchain,"J Xiao, H Nie, Z Yi, X Tang, S Lu - Neural Networks, 2025",,https://www.sciencedirect.com/science/article/pii/S0893608025000784,publisher,gmail_body
1950bd2da2defbf4,2025-02-15T22:55:22,A deep learning-based strategy for energy-efficient parallel computation offloading in mobile edge networks,"H Khan, Z Ali, ZH Abbas, G Abbas, S Khan, M Yahya - Ad Hoc Networks, 2025",,https://www.sciencedirect.com/science/article/pii/S1570870525000356,publisher,gmail_body
1950bd2da2defbf4,2025-02-15T22:55:22,Cost-Effective Task offloading and Resource Scheduling for Mobile Edge Computing in 6G Space-Air-Ground Integrated Network,"W Zhu, X Deng, J Gui, H Zhang, G Min - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10879508/,publisher,gmail_body
1950bd2da2defbf4,2025-02-15T22:55:22,Two-Timescale Hierarchical Contract for Joint Computation Offloading and Energy Management in Edge Computing System,"M Yan, L Wang, L Xu, L Hou, Z Han - IEEE Transactions on Network Science and ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10879452/,publisher,gmail_body
1950bd2da2defbf4,2025-02-15T22:55:22,An online joint optimization approach for task offloading and caching in multi-access edge computing,"X Yang, H Luo, Y Sun - Wireless Networks, 2025",,https://link.springer.com/article/10.1007/s11276-025-03900-y,publisher,gmail_body
1950bd2da2defbf4,2025-02-15T22:55:22,Delay-and Energy-Efficient Task Offloading in Cell Free Massive MIMO-enabled Vehicular Fog Computing,"S Wang, M Yang, Y Jiang - IEEE Transactions on Wireless Communications, 2025",,https://ieeexplore.ieee.org/abstract/document/10877722/,publisher,gmail_body
19506a2323c361a0,2025-02-14T22:44:07,Energy-efficient task offloading and efficient resource allocation for edge computing: a quantum inspired particle swarm optimization approach,"BB Naik, B Priyanka, SA Ansari - Cluster Computing, 2025",,https://link.springer.com/article/10.1007/s10586-024-04833-5,publisher,gmail_body
19506a2323c361a0,2025-02-14T22:44:07,Multi-Agent Reinforcement Learning for Task Offloading in Crowd-Edge Computing,"S Yao, M Wang, J Ren, T Xia, W Wang, K Xu, M Xu... - IEEE Transactions on ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10848135/,publisher,gmail_body
19506a2323c361a0,2025-02-14T22:44:07,UAV-assisted Joint Mobile Edge Computing and Data Collection via Matching-enabled Deep Reinforcement Learning,"B Wang, H Kang, J Li, G Sun, Z Sun, J Wang, D Niyato - arXiv preprint arXiv ..., 2025",PDF,https://arxiv.org/pdf/2502.07388,arxiv_pdf,gmail_body
19506a2323c361a0,2025-02-14T22:44:07,KJA: Kookaburra Jellyfish Algorithm Based Task Offloading in UAV-Enabled Mobile Edge Computing Network,"AR Umarji, D Chouhan - International Journal of Communication Systems, 2025",,https://onlinelibrary.wiley.com/doi/abs/10.1002/dac.70007,publisher,gmail_body
